URL,Score,Keywords Found,type_page,description,headline,datePublished,dateModified,author,byline,excerpt,lang
https://www.bbc.co.uk/sounds/play/p04knmlp,1,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Sporting Witness - Esther Vergeer - BBC Sounds,,,,,The inspiring Dutch wheelchair tennis player who went undefeated for more than a decade.,en-GB
https://www.bbc.co.uk/sounds/play/p01p174c,1.0120799472875028,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Sporting Witness - Katarina Witt - BBC Sounds,,,,,The glamorous East German skater remembers dancing Carmen at the 1988 Winter Olympics.,en-GB
https://www.bbc.co.uk/sounds/play/w3ct1l9n,1.4275950448526271,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Sporting Witness - Kelly Gallagher - BBC Sounds,,,,,How the visually-impaired skier from Northern Ireland won Team GB's first Paralympic gold,en-GB
https://www.bbc.co.uk/sounds/play/w3ct1l9m,1.3440202488926387,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Sporting Witness - The first Winter Paralympic Games - BBC Sounds,,,,,Two athletes from Finland and Britain remember the inaugural Winter Paralympics in 1976.,en-GB
https://www.bbc.co.uk/sounds/play/w3ct1l9l,1.285054575986566,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Sporting Witness - The Queen of Paralympic Snowboarding - BBC Sounds,,,,,"Bibian Mentel-Spee campaigned for her event to be in the games, then won the first Gold.",en-GB
https://www.bbc.co.uk/sounds/play/w3ct4xbx,0.10289319121165974,transgender,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - Queen of the 'fro - BBC Sounds,,,,,"In 1986, Charlotte Mensah went to work in the UK's first luxury Afro-Caribbean hair salon",en-GB
https://www.bbc.co.uk/sounds/play/w3ct4xkl,1,transgender,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - Russian ballerina defects to the west - BBC Sounds,,,,,The Russian ballerina who defected to the west,en-GB
https://www.bbc.co.uk/sounds/play/w3ct4xkm,1,transgender,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - Tortured in Iran's Evin Prison - BBC Sounds,,,,,Protests after Iran's 2009 election caused one man to be interrogated for 118 days,en-GB
https://www.bbc.co.uk/sounds/play/w3ct4x8j,1,transgender,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - Gürtel scandal: Spain's Watergate - BBC Sounds,,,,,How one man's secret recordings revealed one of Spain's biggest corruption scandals,en-GB
https://www.bbc.co.uk/sounds/play/w3ct4xbt,1,transgender,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - The hunger-striking Bolivian president - BBC Sounds,,,,,"In 1984, President Zuazo went on hunger strike, in an attempt to stabilise Bolivia",en-GB
https://www.bbc.co.uk/sounds/play/w3ct4xhm,1,"gender-neutral, gender-",webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - Finding the longest set of footprints left by the first vertebrate - BBC Sounds,,,,,In 1992 a student found a set of fossilised footprints from the earliest vertebrate,en-GB
https://www.bbc.co.uk/sounds/play/w3ct4xkw,1,"gender-neutral, gender-",webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - Paraguay adopts its second language - BBC Sounds,,,,,How Guarani was officially recognised in Paraguay’s new constitution,en-GB
https://www.bbc.co.uk/sounds/play/w3ct4x8s,1,"gender-neutral, gender-",webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - MH370: The plane that vanished - BBC Sounds,,,,,"Ghyslain Wattrelos' wife and two children were on MH370, the plane that disappeared.",en-GB
https://www.bbc.co.uk/sounds/play/w3ct4xc2,1,"gender-neutral, gender-",webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - 11M: The day Madrid was bombed - BBC Sounds,,,,,Nearly 200 died when Spanish commuter trains were bombed in 2004,en-GB
https://www.bbc.co.uk/sounds/play/w3csywwm,3,"trans rights, transgender",webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - Marburg virus - BBC Sounds,,,,,A deadly new disease infected laboratory workers in a small town in West Germany in 1967.,en-GB
https://www.bbc.co.uk/sounds/play/w3csyx15,3,"trans rights, transgender",webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - The launch of the Hubble Space Telescope - BBC Sounds,,,,,How NASA put an orbiting observatory into space in 1990.,en-GB
https://www.bbc.co.uk/sounds/play/w3csyx3f,3,"trans rights, transgender",webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - The fight to make sexual harassment a crime - BBC Sounds,,,,,The story of a landmark ruling for women's rights in the United States.,en-GB
https://www.bbc.co.uk/sounds/play/w3csyx5p,3,"trans rights, transgender",webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - Red Hollywood - BBC Sounds,,,,,Former actress Marsha Hunt remembers the anti-Communist witch-hunt of the late 1940s.,en-GB
https://www.bbc.co.uk/sounds/play/p054gp7q,1.5468962392387857,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - The Six Day War: An Israeli view - BBC Sounds,,,,,"In 1967, Israel captured the whole of Jerusalem on the third day of the Six Day War",en-GB
https://www.bbc.co.uk/sounds/play/p054kky1,1.6077272727272727,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - The Six Day War: A Jordanian view - BBC Sounds,,,,,Captain Nabih El Suhaimat fought to defend East Jerusalem from the Israelis,en-GB
https://www.bbc.co.uk/sounds/play/p03f7ml1,1,women-only,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - Mexico's Tequila Crisis - BBC Sounds,,,,,In January 1995 Mexico was forced to seek a multi-billion dollar bailout from the US,en-GB
https://www.bbc.co.uk/sounds/play/p0534pqk,1,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - When Irish Pubs Saved the Economy - BBC Sounds,,,,,"When Ireland's banks went on strike in 1970, people cashed their cheques in pubs.",en-GB
https://www.bbc.co.uk/sounds/play/p03drnqv,1,women-only,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - The Freedom Tower in Tehran - BBC Sounds,,,,,Hossein Amanat was the young architect employed to build a tower for Iranian royalty.,en-GB
https://www.bbc.co.uk/programmes/p010z964,2,sex change,webpage,"In November 1979, Iranian revolutionaries stormed the US embassy in Tehran.","BBC World Service - Witness History, Iran Hostage Crisis - The Canadian Story",,,,,"In November 1979, Iranian revolutionaries stormed the US embassy in Tehran.",en-GB
https://www.bbc.co.uk/sounds/play/p010z964,3.5119101123595504,sex change,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - Iran Hostage Crisis - The Canadian Story - BBC Sounds,,,,,"In November 1979, Iranian revolutionaries stormed the US embassy in Tehran.",en-GB
https://www.bbc.co.uk/sounds/play/p00zc0c5,2,sex change,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - The Iran-Iraq War - BBC Sounds,,,,,In the autumn of 1980 one of the longest wars of the 20th Century began.,en-GB
https://www.bbc.co.uk/sounds/play/p052nt4g,1,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - The Death of Neda Agha Soltan - BBC Sounds,,,,,"The young woman, killed at a protest in 2009, who became a symbol for opposition in Iran",en-GB
https://www.bbc.co.uk/sounds/play/p051m0hr,1,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - Shenzhen - Special Economic Zone - BBC Sounds,,,,,In May 1980 Communist China allowed capitalist activity for the first time.,en-GB
https://www.bbc.co.uk/programmes/w3ct4x7c,1.3912111468381565,gender-,webpage,"In May 1984, Bachendri Pal became the first Indian woman to stand on top of the world","BBC World Service - Witness History, The first Indian woman to conquer Everest",,,,,"In May 1984, Bachendri Pal became the first Indian woman to stand on top of the world",en-GB
https://www.bbc.co.uk/sounds/play/p051b9xw,1,gender-,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - The French Army Mutiny of 1917 - BBC Sounds,,,,,"After enduring years of slaughter during WW1, French army units finally mutinied",en-GB
https://www.bbc.co.uk/sounds/play/p03bbkc1,1,women-only,webpage,"Catch up on your favourite BBC radio show from your favourite DJ right here, whenever you like. Listen without limits with BBC Sounds.",Witness History - Rasputin - BBC Sounds,,,,,"In 1916, the infamous holy man Grigori Rasputin, was murdered by Russian aristocrats",en-GB
